city,date,n,no_killed,no_injured
Los Angeles,2011-02-05,121,,
Los Angeles,2011-02-06,104,,
Los Angeles,2011-02-07,116,,
Los Angeles,2011-02-08,98,,
Los Angeles,2011-02-09,134,,
Los Angeles,2011-02-10,142,,
Los Angeles,2011-02-11,155,,
Los Angeles,2011-02-12,142,,
Los Angeles,2011-02-13,117,,
Los Angeles,2011-02-14,124,,
Los Angeles,2011-02-15,134,,
Los Angeles,2011-02-16,133,,
Los Angeles,2011-02-17,125,,
Los Angeles,2011-02-18,158,,
Los Angeles,2011-02-19,183,,
Los Angeles,2011-02-20,127,,
Los Angeles,2011-02-21,92,,
Los Angeles,2011-02-22,107,,
Los Angeles,2011-02-23,109,,
Los Angeles,2011-02-24,116,,
Los Angeles,2011-02-25,171,,
Los Angeles,2011-02-26,133,,
Los Angeles,2011-02-27,108,,
Los Angeles,2011-02-28,141,,
Los Angeles,2011-03-01,127,,
Los Angeles,2011-03-02,124,,
Los Angeles,2011-03-03,124,,
Los Angeles,2011-03-04,125,,
Los Angeles,2011-03-05,131,,
Los Angeles,2011-03-06,129,,
Los Angeles,2011-03-07,123,,
Los Angeles,2011-03-08,129,,
Los Angeles,2011-03-09,123,,
Los Angeles,2011-03-10,140,,
Los Angeles,2011-03-11,138,,
Los Angeles,2011-03-12,118,,
Los Angeles,2011-03-13,118,,
Los Angeles,2011-03-14,116,,
Los Angeles,2011-03-15,142,,
Los Angeles,2011-03-16,122,,
Los Angeles,2011-03-17,115,,
Los Angeles,2011-03-18,128,,
Los Angeles,2011-03-19,128,,
Los Angeles,2011-03-20,149,,
Los Angeles,2011-03-21,146,,
Los Angeles,2011-03-22,115,,
Los Angeles,2011-03-23,134,,
Los Angeles,2011-03-24,132,,
Los Angeles,2011-03-25,149,,
Los Angeles,2011-03-26,112,,
Los Angeles,2011-03-27,122,,
Los Angeles,2011-03-28,114,,
Los Angeles,2011-03-29,119,,
Los Angeles,2011-03-30,133,,
Los Angeles,2011-03-31,159,,
Los Angeles,2011-04-01,146,,
Los Angeles,2011-04-02,134,,
Los Angeles,2011-04-03,105,,
Los Angeles,2011-04-04,129,,
Los Angeles,2011-04-05,133,,
Los Angeles,2011-04-06,94,,
Los Angeles,2011-04-07,125,,
Los Angeles,2011-04-08,146,,
Los Angeles,2011-04-09,109,,
Los Angeles,2011-04-10,111,,
Los Angeles,2011-04-11,103,,
Los Angeles,2011-04-12,108,,
Los Angeles,2011-04-13,122,,
Los Angeles,2011-04-14,127,,
Los Angeles,2011-04-15,164,,
Los Angeles,2011-04-16,128,,
Los Angeles,2011-04-17,114,,
Los Angeles,2011-04-18,123,,
Los Angeles,2011-04-19,106,,
Los Angeles,2011-04-20,114,,
Los Angeles,2011-04-21,114,,
Los Angeles,2011-04-22,127,,
Los Angeles,2011-04-23,115,,
Los Angeles,2011-04-24,105,,
Los Angeles,2011-04-25,106,,
Los Angeles,2011-04-26,106,,
Los Angeles,2011-04-27,123,,
Los Angeles,2011-04-28,143,,
Los Angeles,2011-04-29,133,,
Los Angeles,2011-04-30,144,,
Los Angeles,2011-05-01,134,,
Los Angeles,2011-05-02,135,,
Los Angeles,2011-05-03,129,,
Los Angeles,2011-05-04,116,,
Los Angeles,2011-05-05,135,,
Los Angeles,2011-05-06,143,,
Los Angeles,2011-05-07,121,,
Los Angeles,2011-05-08,128,,
Los Angeles,2011-05-09,111,,
Los Angeles,2011-05-10,129,,
Los Angeles,2011-05-11,127,,
Los Angeles,2011-05-12,132,,
Los Angeles,2011-05-13,121,,
Los Angeles,2011-05-14,121,,
Los Angeles,2011-05-15,126,,
Los Angeles,2011-05-16,93,,
Los Angeles,2011-05-17,122,,
Los Angeles,2011-05-18,117,,
Los Angeles,2011-05-19,116,,
Los Angeles,2011-05-20,121,,
Los Angeles,2011-05-21,107,,
Los Angeles,2011-05-22,104,,
Los Angeles,2011-05-23,116,,
Los Angeles,2011-05-24,115,,
Los Angeles,2011-05-25,115,,
Los Angeles,2011-05-26,125,,
Los Angeles,2011-05-27,121,,
Los Angeles,2011-05-28,110,,
Los Angeles,2011-05-29,113,,
Los Angeles,2011-05-30,95,,
Los Angeles,2011-05-31,116,,
Los Angeles,2011-06-01,122,,
Los Angeles,2011-06-02,107,,
Los Angeles,2011-06-03,164,,
Los Angeles,2011-06-04,119,,
Los Angeles,2011-06-05,114,,
Los Angeles,2011-06-06,113,,
Los Angeles,2011-06-07,128,,
Los Angeles,2011-06-08,110,,
Los Angeles,2011-06-09,111,,
Los Angeles,2011-06-10,113,,
Los Angeles,2011-06-11,93,,
Los Angeles,2011-06-12,101,,
Los Angeles,2011-06-13,131,,
Los Angeles,2011-06-14,142,,
Los Angeles,2011-06-15,125,,
Los Angeles,2011-06-16,121,,
Los Angeles,2011-06-17,137,,
Los Angeles,2011-06-18,130,,
Los Angeles,2011-06-19,99,,
Los Angeles,2011-06-20,119,,
Los Angeles,2011-06-21,117,,
Los Angeles,2011-06-22,125,,
Los Angeles,2011-06-23,127,,
Los Angeles,2011-06-24,151,,
Los Angeles,2011-06-25,140,,
Los Angeles,2011-06-26,107,,
Los Angeles,2011-06-27,117,,
Los Angeles,2011-06-28,129,,
Los Angeles,2011-06-29,117,,
Los Angeles,2011-06-30,118,,
Los Angeles,2011-07-01,154,,
Los Angeles,2011-07-02,129,,
Los Angeles,2011-07-03,99,,
Los Angeles,2011-07-04,127,,
Los Angeles,2011-07-05,123,,
Los Angeles,2011-07-06,119,,
Los Angeles,2011-07-07,105,,
Los Angeles,2011-07-08,145,,
Los Angeles,2011-07-09,131,,
Los Angeles,2011-07-10,114,,
Los Angeles,2011-07-11,116,,
Los Angeles,2011-07-12,111,,
Los Angeles,2011-07-13,101,,
Los Angeles,2011-07-14,124,,
Los Angeles,2011-07-15,147,,
Los Angeles,2011-07-16,118,,
Los Angeles,2011-07-17,120,,
Los Angeles,2011-07-18,131,,
Los Angeles,2011-07-19,141,,
Los Angeles,2011-07-20,115,,
Los Angeles,2011-07-21,124,,
Los Angeles,2011-07-22,149,,
Los Angeles,2011-07-23,134,,
Los Angeles,2011-07-24,118,,
Los Angeles,2011-07-25,114,,
Los Angeles,2011-07-26,115,,
Los Angeles,2011-07-27,109,,
Los Angeles,2011-07-28,124,,
Los Angeles,2011-07-29,138,,
Los Angeles,2011-07-30,138,,
Los Angeles,2011-07-31,113,,
Los Angeles,2011-08-01,140,,
Los Angeles,2011-08-02,145,,
Los Angeles,2011-08-03,135,,
Los Angeles,2011-08-04,133,,
Los Angeles,2011-08-05,145,,
Los Angeles,2011-08-06,135,,
Los Angeles,2011-08-07,115,,
Los Angeles,2011-08-08,121,,
Los Angeles,2011-08-09,114,,
Los Angeles,2011-08-10,115,,
Los Angeles,2011-08-11,129,,
Los Angeles,2011-08-12,141,,
Los Angeles,2011-08-13,133,,
Los Angeles,2011-08-14,132,,
Los Angeles,2011-08-15,121,,
Los Angeles,2011-08-16,116,,
Los Angeles,2011-08-17,127,,
Los Angeles,2011-08-18,129,,
Los Angeles,2011-08-19,131,,
Los Angeles,2011-08-20,146,,
Los Angeles,2011-08-21,138,,
Los Angeles,2011-08-22,113,,
Los Angeles,2011-08-23,116,,
Los Angeles,2011-08-24,107,,
Los Angeles,2011-08-25,122,,
Los Angeles,2011-08-26,129,,
Los Angeles,2011-08-27,122,,
Los Angeles,2011-08-28,129,,
Los Angeles,2011-08-29,134,,
Los Angeles,2011-08-30,109,,
Los Angeles,2011-08-31,107,,
Los Angeles,2011-09-01,127,,
Los Angeles,2011-09-02,155,,
Los Angeles,2011-09-03,103,,
Los Angeles,2011-09-04,94,,
Los Angeles,2011-09-05,107,,
Los Angeles,2011-09-06,126,,
Los Angeles,2011-09-07,155,,
Los Angeles,2011-09-08,132,,
Los Angeles,2011-09-09,149,,
Los Angeles,2011-09-10,145,,
Los Angeles,2011-09-11,121,,
Los Angeles,2011-09-12,110,,
Los Angeles,2011-09-13,130,,
Los Angeles,2011-09-14,114,,
Los Angeles,2011-09-15,145,,
Los Angeles,2011-09-16,150,,
Los Angeles,2011-09-17,127,,
Los Angeles,2011-09-18,144,,
Los Angeles,2011-09-19,117,,
Los Angeles,2011-09-20,125,,
Los Angeles,2011-09-21,134,,
Los Angeles,2011-09-22,145,,
Los Angeles,2011-09-23,139,,
Los Angeles,2011-09-24,139,,
Los Angeles,2011-09-25,95,,
Los Angeles,2011-09-26,109,,
Los Angeles,2011-09-27,144,,
Los Angeles,2011-09-28,115,,
Los Angeles,2011-09-29,93,,
Los Angeles,2011-09-30,132,,
Los Angeles,2011-10-01,135,,
Los Angeles,2011-10-02,106,,
Los Angeles,2011-10-03,133,,
Los Angeles,2011-10-04,131,,
Los Angeles,2011-10-05,143,,
Los Angeles,2011-10-06,132,,
Los Angeles,2011-10-07,126,,
Los Angeles,2011-10-08,109,,
Los Angeles,2011-10-09,121,,
Los Angeles,2011-10-10,106,,
Los Angeles,2011-10-11,143,,
Los Angeles,2011-10-12,125,,
Los Angeles,2011-10-13,128,,
Los Angeles,2011-10-14,143,,
Los Angeles,2011-10-15,106,,
Los Angeles,2011-10-16,131,,
Los Angeles,2011-10-17,145,,
Los Angeles,2011-10-18,104,,
Los Angeles,2011-10-19,123,,
Los Angeles,2011-10-20,93,,
Los Angeles,2011-10-21,158,,
Los Angeles,2011-10-22,130,,
Los Angeles,2011-10-23,131,,
Los Angeles,2011-10-24,125,,
Los Angeles,2011-10-25,129,,
Los Angeles,2011-10-26,132,,
Los Angeles,2011-10-27,135,,
Los Angeles,2011-10-28,156,,
Los Angeles,2011-10-29,135,,
Los Angeles,2011-10-30,139,,
Los Angeles,2011-10-31,145,,
Los Angeles,2011-11-01,132,,
Los Angeles,2011-11-02,142,,
Los Angeles,2011-11-03,128,,
Los Angeles,2011-11-04,153,,
Los Angeles,2011-11-05,125,,
Los Angeles,2011-11-06,104,,
Los Angeles,2011-11-07,136,,
Los Angeles,2011-11-08,112,,
Los Angeles,2011-11-09,146,,
Los Angeles,2011-11-10,124,,
Los Angeles,2011-11-11,116,,
Los Angeles,2011-11-12,144,,
Los Angeles,2011-11-13,113,,
Los Angeles,2011-11-14,123,,
Los Angeles,2011-11-15,124,,
Los Angeles,2011-11-16,114,,
Los Angeles,2011-11-17,128,,
Los Angeles,2011-11-18,126,,
Los Angeles,2011-11-19,124,,
Los Angeles,2011-11-20,157,,
Los Angeles,2011-11-21,146,,
Los Angeles,2011-11-22,152,,
Los Angeles,2011-11-23,133,,
Los Angeles,2011-11-24,93,,
Los Angeles,2011-11-25,93,,
Los Angeles,2011-11-26,112,,
Los Angeles,2011-11-27,90,,
Los Angeles,2011-11-28,119,,
Los Angeles,2011-11-29,109,,
Los Angeles,2011-11-30,121,,
Los Angeles,2011-12-01,157,,
Los Angeles,2011-12-02,122,,
Los Angeles,2011-12-03,113,,
Los Angeles,2011-12-04,110,,
Los Angeles,2011-12-05,142,,
Los Angeles,2011-12-06,122,,
Los Angeles,2011-12-07,114,,
Los Angeles,2011-12-08,132,,
Los Angeles,2011-12-09,162,,
Los Angeles,2011-12-10,136,,
Los Angeles,2011-12-11,111,,
Los Angeles,2011-12-12,154,,
Los Angeles,2011-12-13,138,,
Los Angeles,2011-12-14,135,,
Los Angeles,2011-12-15,124,,
Los Angeles,2011-12-16,171,,
Los Angeles,2011-12-17,128,,
Los Angeles,2011-12-18,99,,
Los Angeles,2011-12-19,119,,
Los Angeles,2011-12-20,114,,
Los Angeles,2011-12-21,130,,
Los Angeles,2011-12-22,131,,
Los Angeles,2011-12-23,139,,
Los Angeles,2011-12-24,123,,
Los Angeles,2011-12-25,92,,
Los Angeles,2011-12-26,89,,
Los Angeles,2011-12-27,106,,
Los Angeles,2011-12-28,82,,
Los Angeles,2011-12-29,114,,
Los Angeles,2011-12-30,103,,
Los Angeles,2011-12-31,121,,
Los Angeles,2012-01-01,101,,
Los Angeles,2012-01-02,87,,
Los Angeles,2012-01-03,116,,
Los Angeles,2012-01-04,96,,
Los Angeles,2012-01-05,113,,
Los Angeles,2012-01-06,113,,
Los Angeles,2012-01-07,98,,
Los Angeles,2012-01-08,91,,
Los Angeles,2012-01-09,133,,
Los Angeles,2012-01-10,107,,
Los Angeles,2012-01-11,123,,
Los Angeles,2012-01-12,125,,
Los Angeles,2012-01-13,159,,
Los Angeles,2012-01-14,103,,
Los Angeles,2012-01-15,111,,
Los Angeles,2012-01-16,88,,
Los Angeles,2012-01-17,112,,
Los Angeles,2012-01-18,131,,
Los Angeles,2012-01-19,134,,
Los Angeles,2012-01-20,136,,
Los Angeles,2012-01-21,141,,
Los Angeles,2012-01-22,116,,
Los Angeles,2012-01-23,199,,
Los Angeles,2012-01-24,133,,
Los Angeles,2012-01-25,121,,
Los Angeles,2012-01-26,127,,
Los Angeles,2012-01-27,130,,
Los Angeles,2012-01-28,128,,
Los Angeles,2012-01-29,113,,
Los Angeles,2012-01-30,125,,
Los Angeles,2012-01-31,109,,
Los Angeles,2012-02-01,115,,
Los Angeles,2012-02-02,124,,
Los Angeles,2012-02-03,131,,
Los Angeles,2012-02-04,157,,
Los Angeles,2012-02-05,134,,
Los Angeles,2012-02-06,113,,
Los Angeles,2012-02-07,125,,
Los Angeles,2012-02-08,135,,
Los Angeles,2012-02-09,133,,
Los Angeles,2012-02-10,154,,
Los Angeles,2012-02-11,116,,
Los Angeles,2012-02-12,122,,
Los Angeles,2012-02-13,153,,
Los Angeles,2012-02-14,121,,
Los Angeles,2012-02-15,131,,
Los Angeles,2012-02-16,125,,
Los Angeles,2012-02-17,123,,
Los Angeles,2012-02-18,117,,
Los Angeles,2012-02-19,104,,
Los Angeles,2012-02-20,84,,
Los Angeles,2012-02-21,124,,
Los Angeles,2012-02-22,125,,
Los Angeles,2012-02-23,117,,
Los Angeles,2012-02-24,150,,
Los Angeles,2012-02-25,135,,
Los Angeles,2012-02-26,101,,
Los Angeles,2012-02-27,114,,
Los Angeles,2012-02-28,114,,
Los Angeles,2012-02-29,101,,
Los Angeles,2012-03-01,120,,
Los Angeles,2012-03-02,157,,
Los Angeles,2012-03-03,149,,
Los Angeles,2012-03-04,123,,
Los Angeles,2012-03-05,129,,
Los Angeles,2012-03-06,121,,
Los Angeles,2012-03-07,127,,
Los Angeles,2012-03-08,119,,
Los Angeles,2012-03-09,168,,
Los Angeles,2012-03-10,127,,
Los Angeles,2012-03-11,126,,
Los Angeles,2012-03-12,130,,
Los Angeles,2012-03-13,114,,
Los Angeles,2012-03-14,137,,
Los Angeles,2012-03-15,141,,
Los Angeles,2012-03-16,129,,
Los Angeles,2012-03-17,201,,
Los Angeles,2012-03-18,139,,
Los Angeles,2012-03-19,137,,
Los Angeles,2012-03-20,129,,
Los Angeles,2012-03-21,119,,
Los Angeles,2012-03-22,116,,
Los Angeles,2012-03-23,132,,
Los Angeles,2012-03-24,159,,
Los Angeles,2012-03-25,138,,
Los Angeles,2012-03-26,112,,
Los Angeles,2012-03-27,122,,
Los Angeles,2012-03-28,119,,
Los Angeles,2012-03-29,140,,
Los Angeles,2012-03-30,144,,
Los Angeles,2012-03-31,155,,
Los Angeles,2012-04-01,124,,
Los Angeles,2012-04-02,106,,
Los Angeles,2012-04-03,100,,
Los Angeles,2012-04-04,129,,
Los Angeles,2012-04-05,120,,
Los Angeles,2012-04-06,141,,
Los Angeles,2012-04-07,107,,
Los Angeles,2012-04-08,113,,
Los Angeles,2012-04-09,108,,
Los Angeles,2012-04-10,140,,
Los Angeles,2012-04-11,109,,
Los Angeles,2012-04-12,138,,
Los Angeles,2012-04-13,137,,
Los Angeles,2012-04-14,132,,
Los Angeles,2012-04-15,110,,
Los Angeles,2012-04-16,146,,
Los Angeles,2012-04-17,115,,
Los Angeles,2012-04-18,110,,
Los Angeles,2012-04-19,145,,
Los Angeles,2012-04-20,132,,
Los Angeles,2012-04-21,151,,
Los Angeles,2012-04-22,102,,
Los Angeles,2012-04-23,133,,
Los Angeles,2012-04-24,141,,
Los Angeles,2012-04-25,117,,
Los Angeles,2012-04-26,121,,
Los Angeles,2012-04-27,142,,
Los Angeles,2012-04-28,155,,
Los Angeles,2012-04-29,111,,
Los Angeles,2012-04-30,103,,
Los Angeles,2012-05-01,106,,
Los Angeles,2012-05-02,109,,
Los Angeles,2012-05-03,124,,
Los Angeles,2012-05-04,116,,
Los Angeles,2012-05-05,160,,
Los Angeles,2012-05-06,117,,
Los Angeles,2012-05-07,107,,
Los Angeles,2012-05-08,125,,
Los Angeles,2012-05-09,129,,
Los Angeles,2012-05-10,113,,
Los Angeles,2012-05-11,127,,
Los Angeles,2012-05-12,112,,
Los Angeles,2012-05-13,113,,
Los Angeles,2012-05-14,128,,
Los Angeles,2012-05-15,115,,
Los Angeles,2012-05-16,121,,
Los Angeles,2012-05-17,105,,
Los Angeles,2012-05-18,129,,
Los Angeles,2012-05-19,153,,
Los Angeles,2012-05-20,127,,
Los Angeles,2012-05-21,138,,
Los Angeles,2012-05-22,131,,
Los Angeles,2012-05-23,121,,
Los Angeles,2012-05-24,121,,
Los Angeles,2012-05-25,141,,
Los Angeles,2012-05-26,109,,
Los Angeles,2012-05-27,113,,
Los Angeles,2012-05-28,97,,
Los Angeles,2012-05-29,130,,
Los Angeles,2012-05-30,104,,
Los Angeles,2012-05-31,123,,
Los Angeles,2012-06-01,150,,
Los Angeles,2012-06-02,145,,
Los Angeles,2012-06-03,116,,
Los Angeles,2012-06-04,107,,
Los Angeles,2012-06-05,128,,
Los Angeles,2012-06-06,113,,
Los Angeles,2012-06-07,129,,
Los Angeles,2012-06-08,145,,
Los Angeles,2012-06-09,117,,
Los Angeles,2012-06-10,94,,
Los Angeles,2012-06-11,120,,
Los Angeles,2012-06-12,115,,
Los Angeles,2012-06-13,122,,
Los Angeles,2012-06-14,119,,
Los Angeles,2012-06-15,121,,
Los Angeles,2012-06-16,127,,
Los Angeles,2012-06-17,112,,
Los Angeles,2012-06-18,104,,
Los Angeles,2012-06-19,123,,
Los Angeles,2012-06-20,121,,
Los Angeles,2012-06-21,128,,
Los Angeles,2012-06-22,131,,
Los Angeles,2012-06-23,131,,
Los Angeles,2012-06-24,115,,
Los Angeles,2012-06-25,109,,
Los Angeles,2012-06-26,127,,
Los Angeles,2012-06-27,125,,
Los Angeles,2012-06-28,126,,
Los Angeles,2012-06-29,130,,
Los Angeles,2012-06-30,129,,
Los Angeles,2012-07-01,123,,
Los Angeles,2012-07-02,104,,
Los Angeles,2012-07-03,114,,
Los Angeles,2012-07-04,110,,
Los Angeles,2012-07-05,108,,
Los Angeles,2012-07-06,138,,
Los Angeles,2012-07-07,110,,
Los Angeles,2012-07-08,114,,
Los Angeles,2012-07-09,125,,
Los Angeles,2012-07-10,116,,
Los Angeles,2012-07-11,120,,
Los Angeles,2012-07-12,111,,
Los Angeles,2012-07-13,137,,
Los Angeles,2012-07-14,128,,
Los Angeles,2012-07-15,126,,
Los Angeles,2012-07-16,123,,
Los Angeles,2012-07-17,123,,
Los Angeles,2012-07-18,132,,
Los Angeles,2012-07-19,125,,
Los Angeles,2012-07-20,150,,
Los Angeles,2012-07-21,111,,
Los Angeles,2012-07-22,105,,
Los Angeles,2012-07-23,119,,
Los Angeles,2012-07-24,113,,
Los Angeles,2012-07-25,119,,
Los Angeles,2012-07-26,96,,
Los Angeles,2012-07-27,133,,
Los Angeles,2012-07-28,123,,
Los Angeles,2012-07-29,111,,
Los Angeles,2012-07-30,126,,
Los Angeles,2012-07-31,93,,
Los Angeles,2012-08-01,128,,
Los Angeles,2012-08-02,110,,
Los Angeles,2012-08-03,149,,
Los Angeles,2012-08-04,121,,
Los Angeles,2012-08-05,116,,
Los Angeles,2012-08-06,129,,
Los Angeles,2012-08-07,150,,
Los Angeles,2012-08-08,117,,
Los Angeles,2012-08-09,121,,
Los Angeles,2012-08-10,141,,
Los Angeles,2012-08-11,137,,
Los Angeles,2012-08-12,126,,
Los Angeles,2012-08-13,130,,
Los Angeles,2012-08-14,119,,
Los Angeles,2012-08-15,145,,
Los Angeles,2012-08-16,113,,
Los Angeles,2012-08-17,139,,
Los Angeles,2012-08-18,113,,
Los Angeles,2012-08-19,116,,
Los Angeles,2012-08-20,120,,
Los Angeles,2012-08-21,125,,
Los Angeles,2012-08-22,110,,
Los Angeles,2012-08-23,136,,
Los Angeles,2012-08-24,130,,
Los Angeles,2012-08-25,131,,
Los Angeles,2012-08-26,120,,
Los Angeles,2012-08-27,135,,
Los Angeles,2012-08-28,105,,
Los Angeles,2012-08-29,130,,
Los Angeles,2012-08-30,133,,
Los Angeles,2012-08-31,156,,
Los Angeles,2012-09-01,126,,
Los Angeles,2012-09-02,90,,
Los Angeles,2012-09-03,101,,
Los Angeles,2012-09-04,133,,
Los Angeles,2012-09-05,105,,
Los Angeles,2012-09-06,126,,
Los Angeles,2012-09-07,151,,
Los Angeles,2012-09-08,127,,
Los Angeles,2012-09-09,136,,
Los Angeles,2012-09-10,126,,
Los Angeles,2012-09-11,112,,
Los Angeles,2012-09-12,125,,
Los Angeles,2012-09-13,131,,
Los Angeles,2012-09-14,147,,
Los Angeles,2012-09-15,132,,
Los Angeles,2012-09-16,120,,
Los Angeles,2012-09-17,122,,
Los Angeles,2012-09-18,124,,
Los Angeles,2012-09-19,124,,
Los Angeles,2012-09-20,145,,
Los Angeles,2012-09-21,144,,
Los Angeles,2012-09-22,128,,
Los Angeles,2012-09-23,110,,
Los Angeles,2012-09-24,140,,
Los Angeles,2012-09-25,129,,
Los Angeles,2012-09-26,99,,
Los Angeles,2012-09-27,126,,
Los Angeles,2012-09-28,167,,
Los Angeles,2012-09-29,126,,
Los Angeles,2012-09-30,123,,
Los Angeles,2012-10-01,143,,
Los Angeles,2012-10-02,139,,
Los Angeles,2012-10-03,117,,
Los Angeles,2012-10-04,123,,
Los Angeles,2012-10-05,141,,
Los Angeles,2012-10-06,142,,
Los Angeles,2012-10-07,136,,
Los Angeles,2012-10-08,112,,
Los Angeles,2012-10-09,124,,
Los Angeles,2012-10-10,105,,
Los Angeles,2012-10-11,152,,
Los Angeles,2012-10-12,141,,
Los Angeles,2012-10-13,116,,
Los Angeles,2012-10-14,118,,
Los Angeles,2012-10-15,129,,
Los Angeles,2012-10-16,127,,
Los Angeles,2012-10-17,141,,
Los Angeles,2012-10-18,130,,
Los Angeles,2012-10-19,166,,
Los Angeles,2012-10-20,100,,
Los Angeles,2012-10-21,117,,
Los Angeles,2012-10-22,121,,
Los Angeles,2012-10-23,116,,
Los Angeles,2012-10-24,131,,
Los Angeles,2012-10-25,139,,
Los Angeles,2012-10-26,142,,
Los Angeles,2012-10-27,138,,
Los Angeles,2012-10-28,123,,
Los Angeles,2012-10-29,119,,
Los Angeles,2012-10-30,143,,
Los Angeles,2012-10-31,132,,
Los Angeles,2012-11-01,123,,
Los Angeles,2012-11-02,153,,
Los Angeles,2012-11-03,134,,
Los Angeles,2012-11-04,118,,
Los Angeles,2012-11-05,110,,
Los Angeles,2012-11-06,144,,
Los Angeles,2012-11-07,101,,
Los Angeles,2012-11-08,138,,
Los Angeles,2012-11-09,129,,
Los Angeles,2012-11-10,112,,
Los Angeles,2012-11-11,112,,
Los Angeles,2012-11-12,98,,
Los Angeles,2012-11-13,114,,
Los Angeles,2012-11-14,117,,
Los Angeles,2012-11-15,122,,
Los Angeles,2012-11-16,149,,
Los Angeles,2012-11-17,180,,
Los Angeles,2012-11-18,133,,
Los Angeles,2012-11-19,105,,
Los Angeles,2012-11-20,104,,
Los Angeles,2012-11-21,119,,
Los Angeles,2012-11-22,82,,
Los Angeles,2012-11-23,104,,
Los Angeles,2012-11-24,118,,
Los Angeles,2012-11-25,91,,
Los Angeles,2012-11-26,116,,
Los Angeles,2012-11-27,96,,
Los Angeles,2012-11-28,107,,
Los Angeles,2012-11-29,134,,
Los Angeles,2012-11-30,149,,
Los Angeles,2012-12-01,138,,
Los Angeles,2012-12-02,134,,
Los Angeles,2012-12-03,142,,
Los Angeles,2012-12-04,122,,
Los Angeles,2012-12-05,133,,
Los Angeles,2012-12-06,131,,
Los Angeles,2012-12-07,141,,
Los Angeles,2012-12-08,119,,
Los Angeles,2012-12-09,122,,
Los Angeles,2012-12-10,124,,
Los Angeles,2012-12-11,127,,
Los Angeles,2012-12-12,109,,
Los Angeles,2012-12-13,124,,
Los Angeles,2012-12-14,146,,
Los Angeles,2012-12-15,129,,
Los Angeles,2012-12-16,128,,
Los Angeles,2012-12-17,104,,
Los Angeles,2012-12-18,125,,
Los Angeles,2012-12-19,106,,
Los Angeles,2012-12-20,101,,
Los Angeles,2012-12-21,142,,
Los Angeles,2012-12-22,119,,
Los Angeles,2012-12-23,103,,
Los Angeles,2012-12-24,138,,
Los Angeles,2012-12-25,68,,
Los Angeles,2012-12-26,105,,
Los Angeles,2012-12-27,100,,
Los Angeles,2012-12-28,98,,
Los Angeles,2012-12-29,92,,
Los Angeles,2012-12-30,79,,
Los Angeles,2012-12-31,108,,
Los Angeles,2013-01-01,117,,
Los Angeles,2013-01-02,87,,
Los Angeles,2013-01-03,114,,
Los Angeles,2013-01-04,110,,
Los Angeles,2013-01-05,121,,
Los Angeles,2013-01-06,93,,
Los Angeles,2013-01-07,106,,
Los Angeles,2013-01-08,122,,
Los Angeles,2013-01-09,104,,
Los Angeles,2013-01-10,123,,
Los Angeles,2013-01-11,131,,
Los Angeles,2013-01-12,128,,
Los Angeles,2013-01-13,99,,
Los Angeles,2013-01-14,133,,
Los Angeles,2013-01-15,117,,
Los Angeles,2013-01-16,121,,
Los Angeles,2013-01-17,119,,
Los Angeles,2013-01-18,134,,
Los Angeles,2013-01-19,133,,
Los Angeles,2013-01-20,130,,
Los Angeles,2013-01-21,81,,
Los Angeles,2013-01-22,105,,
Los Angeles,2013-01-23,103,,
Los Angeles,2013-01-24,114,,
Los Angeles,2013-01-25,168,,
Los Angeles,2013-01-26,126,,
Los Angeles,2013-01-27,117,0,
Los Angeles,2013-01-28,95,,
Los Angeles,2013-01-29,90,,
Los Angeles,2013-01-30,110,,
Los Angeles,2013-01-31,121,,
Los Angeles,2013-02-01,132,,
Los Angeles,2013-02-02,129,,
Los Angeles,2013-02-03,132,,
Los Angeles,2013-02-04,127,,
Los Angeles,2013-02-05,112,,
Los Angeles,2013-02-06,128,,
Los Angeles,2013-02-07,92,,
Los Angeles,2013-02-08,141,,
Los Angeles,2013-02-09,118,,
Los Angeles,2013-02-10,97,,
Los Angeles,2013-02-11,106,,
Los Angeles,2013-02-12,121,0,
Los Angeles,2013-02-13,116,,
Los Angeles,2013-02-14,141,,
Los Angeles,2013-02-15,133,,
Los Angeles,2013-02-16,112,,
Los Angeles,2013-02-17,106,,
Los Angeles,2013-02-18,92,,
Los Angeles,2013-02-19,120,,
Los Angeles,2013-02-20,118,,
Los Angeles,2013-02-21,115,,
Los Angeles,2013-02-22,144,,
Los Angeles,2013-02-23,123,0,
Los Angeles,2013-02-24,109,,
Los Angeles,2013-02-25,113,,
Los Angeles,2013-02-26,129,,
Los Angeles,2013-02-27,138,,
Los Angeles,2013-02-28,116,0,
Los Angeles,2013-03-01,150,,
Los Angeles,2013-03-02,165,,
Los Angeles,2013-03-03,113,,
Los Angeles,2013-03-04,114,,
Los Angeles,2013-03-05,104,,
Los Angeles,2013-03-06,117,,
Los Angeles,2013-03-07,130,,
Los Angeles,2013-03-08,168,,
Los Angeles,2013-03-09,141,,
Los Angeles,2013-03-10,103,,
Los Angeles,2013-03-11,129,0,
Los Angeles,2013-03-12,124,,
Los Angeles,2013-03-13,135,,
Los Angeles,2013-03-14,139,,
Los Angeles,2013-03-15,135,,
Los Angeles,2013-03-16,128,,
Los Angeles,2013-03-17,119,,
Los Angeles,2013-03-18,120,0,
Los Angeles,2013-03-19,106,0,
Los Angeles,2013-03-20,117,,
Los Angeles,2013-03-21,108,,
